ProgramId,Title,Description,Availability,Duration,EducationLevel,TargetLevel,Capacity,CreatedAt,ProgramPostStatus,MentorProfileId,DomainId,SubDomainId,mentor_total_programs
2458,Mastering Project Management,This mentorship focuses on Project Management with practical applications.,Available,,graduate,Mid,4,2025-05-21 00:00:00,0,596,4,21,3
195,Mastering Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,freshman,Junior,8,2024-10-01 00:00:00,0,1085,1,4,2
1786,UI/UX Design for Real Projects,This mentorship focuses on UI/UX Design with practical applications.,Available,,sophomore,Beginner,5,2024-09-29 00:00:00,0,329,3,14,3
2314,Natural Language Processing for Real Projects,This mentorship focuses on Natural Language Processing with practical applications.,Available,,graduate,Mid,9,2025-10-15 00:00:00,0,762,2,10,3
805,Entrepreneurship for Beginners,This mentorship focuses on Entrepreneurship with practical applications.,Available,,freshman,Senior,2,2025-04-16 00:00:00,0,1200,4,23,4
412,Hands-on Machine Learning Training,This mentorship focuses on Machine Learning with practical applications.,Available,,graduate,Mid,6,2025-04-21 00:00:00,0,435,2,7,4
2301,Introduction to Business Analysis,This mentorship focuses on Business Analysis with practical applications.,Available,,graduate,Junior,4,2025-10-04 00:00:00,0,1368,4,20,4
1710,Full Stack Development for Beginners,This mentorship focuses on Full Stack Development with practical applications.,Available,,junior,Beginner,6,2025-09-02 00:00:00,0,1203,1,3,3
1515,Full Stack Development for Beginners,This mentorship focuses on Full Stack Development with practical applications.,Available,,junior,Mid,2,2025-09-08 00:00:00,0,16,1,3,2
2732,Mastering System Design,This mentorship focuses on System Design with practical applications.,Available,,junior,Junior,6,2025-10-12 00:00:00,0,860,1,6,3
2865,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Mid,6,2025-02-24 00:00:00,0,501,1,2,3
1087,Data Analysis for Beginners,This mentorship focuses on Data Analysis with practical applications.,Available,,senior,Mid,7,2025-05-12 00:00:00,0,119,2,11,4
2638,Mastering Graphic Design,This mentorship focuses on Graphic Design with practical applications.,Available,,senior,Senior,3,2024-09-22 00:00:00,0,368,3,16,2
2682,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Beginner,8,2025-10-06 00:00:00,0,617,1,3,5
37,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Beginner,10,2024-09-09 00:00:00,0,479,1,3,3
826,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Junior,6,2024-09-09 00:00:00,0,1264,1,2,1
2571,Hands-on UI/UX Design Training,This mentorship focuses on UI/UX Design with practical applications.,Available,,graduate,Beginner,9,2025-09-14 00:00:00,0,642,3,14,2
820,Frontend Development for Real Projects,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Junior,10,2024-10-02 00:00:00,0,591,1,2,1
2762,Data Engineering for Beginners,This mentorship focuses on Data Engineering with practical applications.,Available,,graduate,Mid,5,2025-09-16 00:00:00,0,132,2,13,2
2512,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,graduate,Senior,1,2025-01-13 00:00:00,0,1343,1,1,1
1520,Data Engineering for Real Projects,This mentorship focuses on Data Engineering with practical applications.,Available,,graduate,Beginner,5,2025-08-02 00:00:00,0,815,2,13,4
1833,Backend Development for Beginners,This mentorship focuses on Backend Development with practical applications.,Available,,sophomore,Mid,8,2024-06-14 00:00:00,0,1465,1,1,3
1986,Introduction to Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,senior,Senior,8,2025-10-11 00:00:00,0,656,2,11,4
1721,Mastering Product Design,This mentorship focuses on Product Design with practical applications.,Available,,sophomore,Junior,7,2025-07-09 00:00:00,0,978,3,15,5
2597,Mastering DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,senior,Mid,5,2025-10-07 00:00:00,0,766,1,5,3
1440,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,graduate,Beginner,6,2024-03-30 00:00:00,0,719,1,6,5
1158,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Junior,7,2024-02-05 00:00:00,0,203,1,2,5
121,Mastering Career Coaching,This mentorship focuses on Career Coaching with practical applications.,Available,,senior,Beginner,10,2025-10-03 00:00:00,0,207,4,22,5
599,Mastering Deep Learning,This mentorship focuses on Deep Learning with practical applications.,Available,,junior,Junior,9,2025-05-04 00:00:00,0,395,2,8,2
1401,Mastering Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,senior,Mid,5,2025-04-09 00:00:00,0,917,1,4,4
2634,Backend Development for Beginners,This mentorship focuses on Backend Development with practical applications.,Available,,graduate,Senior,3,2024-09-14 00:00:00,0,48,1,1,3
2613,Introduction to Motion Design,This mentorship focuses on Motion Design with practical applications.,Available,,senior,Senior,5,2024-07-09 00:00:00,0,1250,3,17,4
2002,Hands-on Data Analysis Training,This mentorship focuses on Data Analysis with practical applications.,Available,,sophomore,Senior,2,2025-10-10 00:00:00,0,773,2,11,2
470,Project Management for Real Projects,This mentorship focuses on Project Management with practical applications.,Available,,freshman,Junior,3,2025-02-25 00:00:00,0,27,4,21,4
2304,Mastering Entrepreneurship,This mentorship focuses on Entrepreneurship with practical applications.,Available,,sophomore,Beginner,5,2025-04-24 00:00:00,0,178,4,23,3
2750,Motion Design for Beginners,This mentorship focuses on Motion Design with practical applications.,Available,,graduate,Senior,3,2024-09-09 00:00:00,0,473,3,17,3
2606,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Mid,10,2025-04-23 00:00:00,0,652,1,2,4
2079,Introduction to Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,graduate,Senior,7,2025-05-27 00:00:00,0,930,1,4,2
1467,Hands-on DevOps & Cloud Training,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Beginner,5,2025-10-09 00:00:00,0,980,1,5,4
2510,Natural Language Processing for Beginners,This mentorship focuses on Natural Language Processing with practical applications.,Available,,senior,Senior,9,2025-08-04 00:00:00,0,1379,2,10,5
2800,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,freshman,Junior,4,2025-03-06 00:00:00,1,38,1,3,5
1380,Introduction to Product Design,This mentorship focuses on Product Design with practical applications.,Available,,freshman,Mid,2,2024-10-10 00:00:00,0,867,3,15,4
1891,Project Management for Beginners,This mentorship focuses on Project Management with practical applications.,Available,,graduate,Mid,6,2025-09-28 00:00:00,0,1376,4,21,3
1540,Hands-on DevOps & Cloud Training,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Mid,2,2024-10-04 00:00:00,0,1142,1,5,2
1981,Mastering System Design,This mentorship focuses on System Design with practical applications.,Available,,freshman,Junior,6,2025-07-13 00:00:00,0,1012,1,6,4
1877,Mastering Computer Vision,This mentorship focuses on Computer Vision with practical applications.,Available,,junior,Mid,3,2024-09-22 00:00:00,0,957,2,9,3
2480,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,freshman,Senior,5,2025-09-06 00:00:00,0,876,1,1,3
223,Computer Vision for Real Projects,This mentorship focuses on Computer Vision with practical applications.,Available,,freshman,Senior,8,2024-07-21 00:00:00,0,1275,2,9,2
1104,Data Analysis for Real Projects,This mentorship focuses on Data Analysis with practical applications.,Available,,sophomore,Mid,4,2025-10-16 00:00:00,0,805,2,11,4
1628,Frontend Development for Real Projects,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Senior,9,2025-02-20 00:00:00,0,1181,1,2,2
3024,Hands-on Computer Vision Training,This mentorship focuses on Computer Vision with practical applications.,Available,,graduate,Mid,9,2025-06-19 00:00:00,0,1186,2,9,4
160,Mastering Data Science,This mentorship focuses on Data Science with practical applications.,Available,,graduate,Mid,9,2025-10-12 00:00:00,0,311,2,12,4
3029,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Beginner,8,2025-03-27 00:00:00,0,863,1,5,4
2787,Mastering System Design,This mentorship focuses on System Design with practical applications.,Available,,graduate,Senior,4,2025-03-19 00:00:00,0,1277,1,6,2
2500,Mastering Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Mid,1,2025-10-10 00:00:00,0,1213,1,3,1
1500,Business Analysis for Real Projects,This mentorship focuses on Business Analysis with practical applications.,Available,,graduate,Junior,10,2025-04-24 00:00:00,0,377,4,20,2
950,Mastering Entrepreneurship,This mentorship focuses on Entrepreneurship with practical applications.,Available,,senior,Mid,9,2025-10-16 00:00:00,0,571,4,23,4
2639,Hands-on Graphic Design Training,This mentorship focuses on Graphic Design with practical applications.,Available,,sophomore,Senior,6,2024-12-17 00:00:00,0,368,3,16,2
2477,Hands-on UI/UX Design Training,This mentorship focuses on UI/UX Design with practical applications.,Available,,senior,Beginner,10,2025-01-19 00:00:00,0,1372,3,14,5
1925,Introduction to Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,graduate,Beginner,8,2025-10-08 00:00:00,0,515,1,4,4
2582,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,graduate,Mid,8,2025-08-21 00:00:00,0,892,1,5,4
784,Hands-on System Design Training,This mentorship focuses on System Design with practical applications.,Available,,senior,Beginner,2,2024-10-10 00:00:00,1,658,1,6,3
1843,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,senior,Senior,2,2024-11-21 00:00:00,0,234,1,6,5
2386,Introduction to Product Management,This mentorship focuses on Product Management with practical applications.,Available,,junior,Junior,3,2025-06-21 00:00:00,0,1035,4,19,2
1784,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,freshman,Beginner,6,2025-04-18 00:00:00,1,1378,1,6,3
482,Machine Learning for Beginners,This mentorship focuses on Machine Learning with practical applications.,Available,,junior,Junior,6,2025-10-05 00:00:00,0,302,2,7,4
2244,Mastering System Design,This mentorship focuses on System Design with practical applications.,Available,,freshman,Beginner,5,2025-07-22 00:00:00,1,468,1,6,4
1164,Introduction to Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Senior,1,2025-06-30 00:00:00,0,1441,1,4,5
2579,Natural Language Processing for Real Projects,This mentorship focuses on Natural Language Processing with practical applications.,Available,,graduate,Senior,2,2025-07-15 00:00:00,0,481,2,10,2
1417,Introduction to DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Beginner,3,2025-09-20 00:00:00,1,916,1,5,3
1354,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Mid,7,2025-10-12 00:00:00,0,73,1,2,3
957,Computer Vision for Real Projects,This mentorship focuses on Computer Vision with practical applications.,Available,,senior,Junior,10,2025-07-12 00:00:00,0,583,2,9,3
579,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,junior,Mid,3,2025-04-07 00:00:00,0,213,1,2,5
2068,Mastering Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,graduate,Senior,10,2024-06-18 00:00:00,0,1266,1,1,2
2256,Hands-on Product Design Training,This mentorship focuses on Product Design with practical applications.,Available,,sophomore,Beginner,7,2025-08-28 00:00:00,1,1078,3,15,3
1465,Introduction to DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Senior,3,2025-10-04 00:00:00,0,980,1,5,4
